City_ID,City,Country,Lat,Lng,Max Temp(C),Humidity,Cloudiness,Wind Speed,Current Description,Date
465,Muros,ES,42.7762,-9.0603,15.61,81,48,4.61,scattered clouds,2021-06-06 23:14:10
466,Taseyevo,RU,57.2169,94.8978,13.35,80,93,5.13,overcast clouds,2021-06-06 23:14:11
467,Cayenne,GF,4.9333,-52.3333,26.16,87,0,2.45,clear sky,2021-06-06 23:11:33
468,Lhokseumawe,ID,5.1801,97.1507,24.18,86,100,2.36,overcast clouds,2021-06-06 23:14:13
469,Lloydminster,CA,53.2835,-110.0016,17.85,42,50,6.35,scattered clouds,2021-06-06 23:14:15
470,Laguna,US,38.421,-121.4238,35.81,28,1,2.68,clear sky,2021-06-06 23:14:16
471,Pacific Grove,US,36.6177,-121.9166,26.68,70,1,0.89,clear sky,2021-06-06 23:14:17
472,Harper,LR,4.375,-7.7169,25.59,88,100,5.29,light rain,2021-06-06 23:14:18
473,Caravelas,BR,-17.7125,-39.2481,22.56,86,9,2.2,clear sky,2021-06-06 23:14:20
474,Inongo,CD,-1.95,18.2667,20.4,97,100,3.8,overcast clouds,2021-06-06 23:14:21
475,Kushima,JP,31.4583,131.2333,21.73,84,100,1.06,overcast clouds,2021-06-06 23:14:22
476,Murray Bridge,AU,-35.1167,139.2667,15.47,52,99,8.39,overcast clouds,2021-06-06 23:14:24
477,Jalpaiguri,IN,26.5167,88.7333,24.01,96,11,3.13,light rain,2021-06-06 23:14:25
478,Mattru,SL,7.6244,-11.8332,24.52,97,85,1.73,overcast clouds,2021-06-06 23:14:26
479,Hualmay,PE,-11.0964,-77.6139,18.29,83,31,4.78,scattered clouds,2021-06-06 23:14:27
480,San Cristobal,VE,7.7669,-72.225,19.58,98,100,1.16,overcast clouds,2021-06-06 23:14:29
481,Adrar,MR,20.5022,-10.0711,35.02,13,71,8.36,broken clouds,2021-06-06 23:14:30
482,Boende,CD,-0.2167,20.8667,21.25,98,100,0.71,overcast clouds,2021-06-06 23:14:31
483,Uige,AO,-7.6087,15.0613,18.99,51,96,1.13,overcast clouds,2021-06-06 23:14:33
484,Muzhi,RU,65.3667,64.6667,3.31,64,6,2.48,clear sky,2021-06-06 23:14:34
485,Mayo,US,38.8876,-76.5119,32.97,63,1,5.42,clear sky,2021-06-06 23:13:30
486,Berezovyy,RU,51.6667,135.7,13.37,86,99,0.6,overcast clouds,2021-06-06 23:14:36
487,Smidovich,RU,48.6,133.8167,18.63,64,48,2.45,scattered clouds,2021-06-06 23:14:38
488,Shumikha,RU,55.2261,63.2961,12.21,63,21,2.61,few clouds,2021-06-06 23:14:39
489,Chokwe,MZ,-24.5333,32.9833,15.98,88,64,2.35,broken clouds,2021-06-06 23:14:40
490,Doka,SD,13.5167,35.7667,29.92,47,100,7.54,overcast clouds,2021-06-06 23:14:41
491,Okhotsk,RU,59.3833,143.3,6.93,83,100,1.24,overcast clouds,2021-06-06 23:14:43
492,Tiznit,MA,29.5833,-9.5,20.68,63,100,0.61,overcast clouds,2021-06-06 23:14:44
493,Zhashkiv,UA,49.2454,30.1102,11.78,92,33,3.23,scattered clouds,2021-06-06 23:14:45
494,Srikakulam,IN,18.3,83.9,29.49,75,96,5.19,overcast clouds,2021-06-06 23:14:47
495,Baruun-Urt,MN,46.6806,113.2792,19.31,45,100,5.29,overcast clouds,2021-06-06 23:14:49
496,Merauke,ID,-8.4667,140.3333,24.72,90,99,6.1,overcast clouds,2021-06-06 23:14:50
497,Catuday,PH,16.2923,119.8062,26.89,81,97,4.72,overcast clouds,2021-06-06 23:14:53
498,Belluno,IT,46.145,12.2214,18.14,91,87,0.89,overcast clouds,2021-06-06 23:14:54
499,Thunder Bay,CA,48.4001,-89.3168,30.55,65,29,6.16,scattered clouds,2021-06-06 23:14:55
500,Jizan,SA,17.3333,42.6667,29.93,64,0,1.47,clear sky,2021-06-06 23:14:57
501,Black River,JM,18.0264,-77.8487,29.0,67,31,5.31,scattered clouds,2021-06-06 23:14:58
502,Tyrma,RU,50.0833,132.1667,17.8,54,40,2.19,scattered clouds,2021-06-06 23:14:59
503,Aswan,EG,24.0934,32.907,28.76,16,3,5.97,clear sky,2021-06-06 23:15:01
504,Grindavik,IS,63.8424,-22.4338,9.26,93,75,6.95,broken clouds,2021-06-06 23:14:35
505,Dinguiraye,GN,11.3,-10.7167,26.11,55,36,0.62,scattered clouds,2021-06-06 23:15:04
506,Port-Gentil,GA,-0.7193,8.7815,25.66,88,67,3.57,broken clouds,2021-06-06 23:15:05
507,Tazovskiy,RU,67.4667,78.7,0.05,86,94,4.03,overcast clouds,2021-06-06 23:15:06
508,Petropavlovka,RU,50.6114,105.3196,8.21,81,100,2.05,overcast clouds,2021-06-06 23:15:08
509,Pundaguitan,PH,6.3711,126.1689,27.87,79,100,3.82,overcast clouds,2021-06-06 23:13:26
510,Sturgeon Bay,US,44.8342,-87.377,30.98,53,1,7.72,clear sky,2021-06-06 23:15:10
511,Birjand,IR,32.8663,59.2211,24.26,22,0,3.09,clear sky,2021-06-06 23:15:11
512,Vao,NC,-22.6667,167.4833,21.17,65,99,7.31,overcast clouds,2021-06-06 23:13:04
513,Flinders,AU,-34.5833,150.8552,15.59,72,89,2.52,overcast clouds,2021-06-06 23:13:33
514,Araouane,ML,18.9048,-3.5265,36.09,19,61,3.03,broken clouds,2021-06-06 23:15:15
515,Graaff-Reinet,ZA,-32.2522,24.5308,10.7,31,0,4.5,clear sky,2021-06-06 23:15:16
516,Bilibino,RU,68.0546,166.4372,19.39,39,6,2.94,clear sky,2021-06-06 23:15:17
517,Kloulklubed,PW,7.0419,134.2556,25.28,81,100,3.14,moderate rain,2021-06-06 23:13:20
518,Northam,GB,51.0333,-4.2167,13.5,93,17,1.84,few clouds,2021-06-06 23:15:23
519,Sawakin,SD,19.1059,37.3321,28.07,64,26,3.77,scattered clouds,2021-06-06 23:15:24
520,Arbagar,RU,51.9438,116.2805,19.03,39,22,1.58,few clouds,2021-06-06 23:15:26
521,Birin,NP,26.8865,88.0718,16.31,86,7,2.13,clear sky,2021-06-06 23:15:27
522,Tezu,IN,27.9167,96.1667,22.62,98,100,1.26,overcast clouds,2021-06-06 23:15:28
523,Porto Walter,BR,-8.2686,-72.7439,24.74,87,98,0.73,overcast clouds,2021-06-06 23:15:30
524,Baghdad,IQ,33.3406,44.4009,25.95,27,0,6.75,clear sky,2021-06-06 23:13:04
525,Mandalgovi,MN,45.7625,106.2708,7.08,75,5,8.8,clear sky,2021-06-06 23:15:32
526,Sao Filipe,CV,14.8961,-24.4956,23.68,71,36,5.05,scattered clouds,2021-06-06 23:15:33
527,Kedougou,SN,12.5579,-12.1743,33.13,37,57,2.85,broken clouds,2021-06-06 23:15:35
528,Ongandjera,NA,-17.8833,15.0667,15.59,39,2,3.66,clear sky,2021-06-06 23:15:36
529,Lake Havasu City,US,34.4839,-114.3224,40.14,4,1,3.13,clear sky,2021-06-06 23:12:42
530,Wanning,CN,18.8003,110.3967,26.19,91,30,1.45,heavy intensity rain,2021-06-06 23:15:38
531,Teguldet,RU,57.3064,88.1667,12.69,96,100,4.09,light rain,2021-06-06 23:15:40
532,Aksarka,RU,66.5606,67.7975,1.78,66,13,1.11,few clouds,2021-06-06 23:15:41
533,Wyndham,US,37.6985,-77.6125,32.19,55,75,1.03,broken clouds,2021-06-06 23:13:00
534,Ledec,CZ,49.9745,15.5937,17.15,79,0,1.19,clear sky,2021-06-06 23:15:44
535,Port-Cartier,CA,50.0334,-66.8654,15.12,62,61,3.06,broken clouds,2021-06-06 23:15:46
536,Lima,PE,-12.0432,-77.0282,18.28,81,90,3.09,overcast clouds,2021-06-06 23:11:32
537,Alice Town,BS,25.7167,-79.3,26.64,82,97,9.0,overcast clouds,2021-06-06 23:15:48
538,Saint-Ambroise,CA,48.5501,-71.3324,23.83,63,34,1.95,scattered clouds,2021-06-06 23:15:49
539,Aklavik,CA,68.2191,-135.0107,10.65,38,12,3.86,few clouds,2021-06-06 23:12:40
540,Sokolo,ML,14.7328,-6.1219,36.03,23,36,5.22,scattered clouds,2021-06-06 23:15:53
541,Saint-Georges,GD,12.0564,-61.7485,26.82,83,20,5.66,few clouds,2021-06-06 23:15:54
542,High Prairie,CA,55.4334,-116.4858,18.61,46,18,5.54,few clouds,2021-06-06 23:15:55
543,Rognan,NO,67.0953,15.3878,14.86,71,100,0.33,overcast clouds,2021-06-06 23:13:21
544,Tonj,SS,7.2737,28.6822,22.63,89,34,1.8,moderate rain,2021-06-06 23:15:58
545,Wuwei,CN,37.9281,102.6414,16.61,51,90,1.74,overcast clouds,2021-06-06 23:15:59
546,Suoyarvi,RU,62.0833,32.35,11.16,72,90,3.68,overcast clouds,2021-06-06 23:16:00
547,Tena,EC,-0.9833,-77.8167,21.95,96,93,0.51,light rain,2021-06-06 23:16:02
548,Tsumeb,NA,-19.2333,17.7167,8.75,45,0,4.61,clear sky,2021-06-06 23:16:03
549,Kerema,PG,-7.9631,145.7785,24.84,93,100,1.33,overcast clouds,2021-06-06 23:16:04
550,Garowe,SO,8.4054,48.4845,25.7,66,0,9.38,clear sky,2021-06-06 23:16:06
551,Vanimo,PG,-2.6741,141.3028,25.9,89,100,3.17,overcast clouds,2021-06-06 23:12:05
552,Haapsalu,EE,58.9431,23.5414,12.79,82,12,2.86,few clouds,2021-06-06 23:16:08
553,Bambanglipuro,ID,-7.95,110.2833,24.15,92,19,1.3,few clouds,2021-06-06 23:16:09
554,Diamantino,BR,-14.4086,-56.4461,25.76,49,74,1.89,broken clouds,2021-06-06 23:11:36
555,Pierre,US,44.3683,-100.351,31.51,52,1,3.13,clear sky,2021-06-06 23:16:10
556,Magdalena,PH,14.1999,121.429,29.62,88,100,0.22,overcast clouds,2021-06-06 23:16:13
557,Kimbe,PG,-5.5502,150.1429,27.7,76,83,0.39,broken clouds,2021-06-06 23:16:14
558,Bud,US,39.447,-86.1758,27.97,86,100,5.14,moderate rain,2021-06-06 23:16:15
559,Chicama,PE,-7.8447,-79.1469,18.3,78,87,1.97,overcast clouds,2021-06-06 23:16:17
560,Umea,SE,63.8284,20.2597,12.17,93,0,1.03,clear sky,2021-06-06 23:16:18
561,Atikokan,CA,48.7555,-91.6216,26.56,60,57,6.52,broken clouds,2021-06-06 23:16:19
562,Beruwala,LK,6.4788,79.9828,26.6,84,98,3.89,overcast clouds,2021-06-06 23:16:21
563,Udachnyy,RU,66.4167,112.4,6.33,63,82,10.45,broken clouds,2021-06-06 23:16:22
564,Bereda,ES,43.2686,-7.5406,13.29,100,70,1.55,broken clouds,2021-06-06 23:14:12
565,Tashtyp,RU,52.7939,89.8983,7.14,93,48,1.56,scattered clouds,2021-06-06 23:16:25
566,Yibin,CN,28.7667,104.6238,24.33,71,100,1.43,overcast clouds,2021-06-06 23:14:06
567,Yumen,CN,40.2833,97.2,14.82,19,70,5.12,broken clouds,2021-06-06 23:14:04
568,Porto Novo,BJ,6.4965,2.6036,27.9,82,86,3.08,overcast clouds,2021-06-06 23:16:29
569,San Jeronimo,PE,-11.9472,-75.2829,11.21,71,59,1.57,broken clouds,2021-06-06 23:16:30
570,Andenes,NO,69.3143,16.1194,14.15,71,90,2.06,overcast clouds,2021-06-06 23:11:41
571,Ames,US,42.0347,-93.6199,29.14,53,90,5.66,overcast clouds,2021-06-06 23:14:42
572,Gornopravdinsk,RU,60.05,69.9,10.56,93,92,2.91,overcast clouds,2021-06-06 23:16:35
573,Kudahuvadhoo,MV,2.6708,72.8944,28.28,75,45,6.62,scattered clouds,2021-06-06 23:16:36
574,Goulburn,AU,-34.75,149.7167,6.47,81,98,3.71,overcast clouds,2021-06-06 23:16:37
575,Ngunguru,NZ,-35.6167,174.5,15.65,93,100,14.91,moderate rain,2021-06-06 23:16:39
576,Pokhara,NP,28.2333,83.9833,23.85,61,66,1.84,broken clouds,2021-06-06 23:16:40
577,Havre-Saint-Pierre,CA,50.2334,-63.5986,12.2,58,1,6.69,clear sky,2021-06-06 23:16:41
578,Peniche,PT,39.3558,-9.3811,16.51,85,0,7.28,clear sky,2021-06-06 23:16:42
579,Dombarovskiy,RU,50.7587,59.5386,16.37,35,100,4.05,overcast clouds,2021-06-06 23:16:45
580,Montepuez,MZ,-13.1256,38.9997,15.84,80,14,3.35,few clouds,2021-06-06 23:14:32
581,Pestravka,RU,52.405,49.9583,15.42,70,57,1.67,broken clouds,2021-06-06 23:16:47
582,Nelson Bay,AU,-32.7167,152.15,12.84,77,28,2.56,scattered clouds,2021-06-06 23:16:48
583,Shitanjing,CN,39.2342,106.3439,19.13,49,92,4.72,overcast clouds,2021-06-06 23:16:50
584,Marsaxlokk,MT,35.8419,14.5431,21.16,94,0,2.06,clear sky,2021-06-06 23:16:51
585,Winnemucca,US,40.973,-117.7357,32.03,8,1,7.88,clear sky,2021-06-06 23:16:52
586,San Juan,AR,-31.5375,-68.5364,19.29,52,0,4.01,clear sky,2021-06-06 23:15:29
587,Okha,RU,53.5739,142.9478,2.96,96,100,6.06,overcast clouds,2021-06-06 23:16:55
588,Borazjan,IR,29.2666,51.2159,36.07,11,0,0.76,clear sky,2021-06-06 23:16:56
589,Gigmoto,PH,13.7796,124.39,27.93,80,100,1.19,overcast clouds,2021-06-06 23:16:57
590,Santa Cruz Do Rio Pardo,BR,-22.8989,-49.6325,20.25,54,77,2.28,broken clouds,2021-06-06 23:16:59
591,Cayeli,TR,41.0923,40.7292,15.12,69,4,2.5,clear sky,2021-06-06 23:17:00
592,Muravlenko,RU,63.7898,74.523,3.46,63,8,2.62,clear sky,2021-06-06 23:17:01
593,Rio Grande,BR,-32.035,-52.0986,10.06,71,100,4.79,overcast clouds,2021-06-06 23:17:02
594,Rajauri,IN,33.3833,74.3,23.46,58,1,2.85,clear sky,2021-06-06 23:17:04
595,Hofn,IS,64.2539,-15.2082,8.33,98,95,5.7,moderate rain,2021-06-06 23:17:05
596,Kaabong,UG,3.4836,34.1492,19.0,57,24,3.46,few clouds,2021-06-06 23:17:06
597,Mombetsu,JP,44.3525,143.3525,15.44,70,100,3.97,overcast clouds,2021-06-06 23:17:08
598,Rocha,UY,-34.4833,-54.3333,7.91,91,43,1.69,scattered clouds,2021-06-06 23:17:09
599,Shingu,JP,33.7333,135.9833,21.55,80,100,0.3,overcast clouds,2021-06-06 23:17:10
600,Jingdezhen,CN,29.2947,117.2079,21.79,78,85,1.18,light rain,2021-06-06 23:17:12
601,Namibe,AO,-15.1961,12.1522,23.41,50,41,4.14,scattered clouds,2021-06-06 23:13:48
602,Kolosovka,RU,56.4678,73.611,11.59,77,27,3.36,scattered clouds,2021-06-06 23:17:14
603,Huarmey,PE,-10.0681,-78.1522,19.08,81,96,3.76,overcast clouds,2021-06-06 23:17:15
604,Monster,NL,52.0258,4.175,14.43,85,8,0.45,clear sky,2021-06-06 23:17:17
605,Pevek,RU,69.7008,170.3133,9.06,66,29,5.86,scattered clouds,2021-06-06 23:14:01
606,Bathsheba,BB,13.2167,-59.5167,27.34,65,20,9.33,few clouds,2021-06-06 23:17:19
607,Dandong,CN,40.1292,124.3947,18.52,77,1,1.49,clear sky,2021-06-06 23:17:20
608,Kuala Sungai Baru,MY,2.3594,102.0353,25.08,81,54,0.67,light rain,2021-06-06 23:17:22
609,Zhigansk,RU,66.7697,123.3711,11.36,40,100,5.42,overcast clouds,2021-06-06 23:17:23
610,Chancay,PE,-11.5714,-77.2672,19.07,86,31,3.73,scattered clouds,2021-06-06 23:17:24
611,Lazarev,RU,52.225,141.5131,4.36,90,100,4.48,overcast clouds,2021-06-06 23:17:25
612,Parsons,US,37.3403,-95.2611,28.16,73,91,4.9,overcast clouds,2021-06-06 23:17:27
613,Goderich,CA,43.7501,-81.7165,30.02,41,27,7.72,scattered clouds,2021-06-06 23:17:28
614,Sorong,ID,-0.8833,131.25,26.23,85,98,2.9,overcast clouds,2021-06-06 23:17:29
615,Tarakan,ID,3.3,117.6333,25.72,94,20,2.06,few clouds,2021-06-06 23:17:31
616,Vila,PT,42.0304,-8.1588,13.75,83,19,1.71,few clouds,2021-06-06 23:15:48
617,Byron Bay,AU,-28.65,153.6167,17.97,75,11,2.64,few clouds,2021-06-06 23:15:46
618,Den Helder,NL,52.9599,4.7593,13.99,81,11,1.34,few clouds,2021-06-06 23:17:34
619,Urucara,BR,-2.5364,-57.76,27.09,70,88,0.98,overcast clouds,2021-06-06 23:17:35
620,Jiuquan,CN,39.7432,98.5174,15.27,22,5,2.19,clear sky,2021-06-06 23:17:37
621,Orange Cove,US,36.6244,-119.3137,37.6,9,24,3.3,few clouds,2021-06-06 23:17:38
622,Baherden,TM,38.4362,57.4316,25.48,44,0,3.37,clear sky,2021-06-06 23:17:39
623,Kamina,CD,-8.7386,24.9906,16.9,66,36,1.69,scattered clouds,2021-06-06 23:17:41
624,Fomboni,KM,-12.28,43.7425,26.28,70,18,8.48,few clouds,2021-06-06 23:17:42
625,Cururupu,BR,-1.8283,-44.8683,22.99,97,24,1.44,few clouds,2021-06-06 23:17:43
626,Yuanping,CN,38.7153,112.7575,21.1,33,100,0.46,overcast clouds,2021-06-06 23:17:45
627,Presidente Prudente,BR,-22.1256,-51.3889,23.75,53,75,3.6,broken clouds,2021-06-06 23:17:47
628,Lasa,IT,46.6166,10.7002,14.79,94,99,1.46,overcast clouds,2021-06-06 23:14:56
629,Nyurba,RU,63.2842,118.3319,10.37,64,92,6.18,overcast clouds,2021-06-06 23:17:49
630,Xiongyue,CN,40.1774,122.1228,20.37,69,80,3.04,broken clouds,2021-06-06 23:17:51
631,Mutis,CO,6.2262,-77.4044,26.57,86,98,1.83,light rain,2021-06-06 23:17:52
632,Pitimbu,BR,-7.4706,-34.8086,24.33,84,35,5.18,scattered clouds,2021-06-06 23:17:53
633,Soddy-Daisy,US,35.2359,-85.1908,26.91,97,100,1.34,overcast clouds,2021-06-06 23:17:55
634,Priupskiy,RU,53.9096,37.736,10.95,97,73,2.97,broken clouds,2021-06-06 23:17:56
635,Durban,ZA,-29.8579,31.0292,15.57,87,0,3.13,clear sky,2021-06-06 23:15:11
636,Skegness,GB,53.1436,0.3363,13.65,94,18,3.17,few clouds,2021-06-06 23:17:58
637,Sambava,MG,-14.2667,50.1667,21.72,87,27,4.59,scattered clouds,2021-06-06 23:18:01
638,Dalbandin,PK,28.8947,64.4101,29.03,43,0,3.19,clear sky,2021-06-06 23:18:02
639,Ekibastuz,KZ,51.6667,75.3667,15.13,41,0,2.31,clear sky,2021-06-06 23:18:03
640,Pakdasht,IR,35.4752,51.6807,30.0,17,0,8.03,clear sky,2021-06-06 23:18:04
641,Naron,ES,43.5167,-8.1528,15.89,90,72,3.58,broken clouds,2021-06-06 23:18:06
642,Wasilla,US,61.5814,-149.4394,23.7,44,40,2.06,light rain,2021-06-06 23:13:36
643,Poronaysk,RU,49.2167,143.1167,12.61,70,67,2.86,broken clouds,2021-06-06 23:18:08
644,Tashtagol,RU,52.7657,87.8894,7.02,95,21,1.37,few clouds,2021-06-06 23:18:10
645,Maltahohe,NA,-24.8333,16.9833,9.45,41,0,4.22,clear sky,2021-06-06 23:18:11
646,Plock,PL,52.5468,19.7064,12.98,89,94,2.79,overcast clouds,2021-06-06 23:18:12
647,Atar,MR,20.5169,-13.0499,35.2,15,8,9.41,clear sky,2021-06-06 23:14:07
648,Zonguldak,TR,41.25,31.8333,9.3,75,8,2.52,clear sky,2021-06-06 23:18:14
649,Neryungri,RU,56.6709,124.6491,20.37,49,65,4.25,broken clouds,2021-06-06 23:18:16
650,Bonthe,SL,7.5264,-12.505,26.68,87,100,3.89,light rain,2021-06-06 23:14:16
651,Belaya Gora,RU,68.5333,146.4167,5.99,67,100,2.25,overcast clouds,2021-06-06 23:18:19
652,Marica,BR,-22.9194,-42.8186,24.95,80,100,1.1,overcast clouds,2021-06-06 23:18:22
653,Seoul,KR,37.5683,126.9778,21.23,73,75,2.63,broken clouds,2021-06-06 23:16:45
654,Coffs Harbour,AU,-30.3,153.1333,13.98,72,0,0.0,clear sky,2021-06-06 23:18:24
655,Altoona,US,40.5187,-78.3947,29.56,44,1,2.37,clear sky,2021-06-06 23:18:25
656,Uchiza,PE,-8.4592,-76.4633,22.16,97,100,0.81,overcast clouds,2021-06-06 23:18:27
657,Eureka,US,40.8021,-124.1637,20.93,66,68,3.13,broken clouds,2021-06-06 23:17:28
658,Sagua La Grande,CU,22.8067,-80.0756,28.55,74,81,6.7,broken clouds,2021-06-06 23:18:29
659,Biak,ID,-0.9131,122.8766,25.12,75,85,2.0,overcast clouds,2021-06-06 23:18:30
660,Papetoai,PF,-17.4961,-149.8729,29.77,72,81,4.66,broken clouds,2021-06-06 23:18:32
661,Kambove,CD,-10.8764,26.5969,13.27,67,98,2.42,overcast clouds,2021-06-06 23:18:33
662,Polyanka,UA,50.2584,27.6881,12.18,91,52,3.08,broken clouds,2021-06-06 23:18:34
663,Itarema,BR,-2.9248,-39.9167,25.22,86,26,3.65,scattered clouds,2021-06-06 23:18:36
664,Gazojak,TM,41.1875,61.4036,29.95,22,11,6.04,few clouds,2021-06-06 23:18:37
665,Portobelo,PA,9.55,-79.65,28.23,84,96,2.43,overcast clouds,2021-06-06 23:18:38
666,Cacapava Do Sul,BR,-30.5122,-53.4914,9.4,86,100,3.71,overcast clouds,2021-06-06 23:18:39
667,Poso,ID,-1.3959,120.7524,27.97,70,79,1.52,broken clouds,2021-06-06 23:18:41
668,Tautira,PF,-17.7333,-149.15,30.01,73,45,5.54,scattered clouds,2021-06-06 23:18:42
669,Praia Da Vitoria,PT,38.7333,-27.0667,18.75,94,20,1.89,few clouds,2021-06-06 23:18:43
670,Brisbane,AU,-27.4679,153.0281,17.14,78,75,2.24,broken clouds,2021-06-06 23:15:00
671,Lagunas,PE,-5.2269,-75.6753,23.64,99,93,1.15,overcast clouds,2021-06-06 23:18:46
672,Sangar,RU,63.9242,127.4739,6.81,94,100,1.43,light rain,2021-06-06 23:14:23
673,Mahajanga,MG,-15.7167,46.3167,23.01,83,20,1.03,few clouds,2021-06-06 23:18:48
674,Krutinka,RU,56.0055,71.5113,11.43,71,4,3.81,clear sky,2021-06-06 23:18:49
675,Sam Chuk,TH,14.7576,100.0899,27.7,74,100,3.85,moderate rain,2021-06-06 23:18:51
676,Cumana,VE,10.4635,-64.1775,28.05,85,71,5.25,broken clouds,2021-06-06 23:18:52
677,Susehri,TR,40.1644,38.0867,8.49,78,0,0.25,clear sky,2021-06-06 23:18:53
678,Jalu,LY,29.0331,21.5482,23.87,31,0,4.04,clear sky,2021-06-06 23:18:55
679,Mount Darwin,ZW,-16.7725,31.5838,9.4,85,48,1.28,scattered clouds,2021-06-06 23:18:56
680,Liverpool,GB,53.4106,-2.9779,15.63,81,40,1.62,scattered clouds,2021-06-06 23:17:18
681,Benguela,AO,-12.5763,13.4055,23.19,70,15,0.57,few clouds,2021-06-06 23:18:58
682,Aleksandrov Gay,RU,50.147,48.5704,16.4,77,46,3.12,scattered clouds,2021-06-06 23:18:59
683,Constitucion,CL,-35.3333,-72.4167,11.07,72,100,4.02,overcast clouds,2021-06-06 23:14:25
684,Port Blair,IN,11.6667,92.75,28.75,76,100,5.37,overcast clouds,2021-06-06 23:19:02
685,Tecoanapa,MX,16.5167,-98.75,30.83,67,46,5.37,scattered clouds,2021-06-06 23:19:03
686,New Kensington,US,40.5698,-79.7648,30.52,41,29,1.46,scattered clouds,2021-06-06 23:19:04
687,Shubarshi,KZ,48.5872,57.1869,18.13,51,100,3.48,overcast clouds,2021-06-06 23:19:06
688,Notse,TG,6.95,1.1667,23.6,92,30,1.63,scattered clouds,2021-06-06 23:19:07
689,Tubmanburg,LR,6.8708,-10.8172,23.99,97,90,1.33,light rain,2021-06-06 23:19:08
690,Hanumangarh,IN,29.5833,74.3167,33.99,33,0,3.81,clear sky,2021-06-06 23:19:11
691,Kiruna,SE,67.8557,20.2251,9.51,50,33,0.0,scattered clouds,2021-06-06 23:19:12
692,Dutse,NG,11.7594,9.3392,27.19,59,59,10.42,broken clouds,2021-06-06 23:19:13
693,Xalpatlahuac,MX,17.4667,-98.6167,23.09,66,100,2.45,overcast clouds,2021-06-06 23:19:15
694,Blytheville,US,35.9273,-89.919,25.98,71,75,4.92,broken clouds,2021-06-06 23:19:16
695,Zhangye,CN,38.9342,100.4517,16.22,46,44,1.08,scattered clouds,2021-06-06 23:19:17
696,Dhone,IN,15.4167,77.8833,26.49,72,43,5.18,scattered clouds,2021-06-06 23:19:19
697,Hagere Hiywet,ET,8.9833,37.85,15.36,71,80,1.28,broken clouds,2021-06-06 23:19:20
